customer_id,first_name,last_name,country,city,email,signup_date,loyalty_status,age
CUST_1783,Hannah,Weber,Germany,Frankfurt,hannah.weber@hotmail.com,9/3/2023,Silver,67
CUST_1784,Leon,Weber,Germany,Munich,leon.weber@outlook.com,1/7/2025,None,31
CUST_1785,Marie,Mertens,Belgium,Liège,marie.mertens@icloud.com,8/25/2021,Gold,57
CUST_1786,Sophie,Jansen,Netherlands,Amsterdam,sophie.jansen@gmail.com,10/31/2022,Gold,40
CUST_1787,Chloé,Michel,France,Paris,chloé.michel@outlook.com,6/18/2025,,37
CUST_1788,Lucas,Laurent,Luxembourg,Esch-sur-Alzette,lucas.laurent@hotmail.com,9/1/2024,None,58
CUST_1789,Sophie,de Vries,Netherlands,Amsterdam,SOPHIE.DEVRIES@YAHOO.COM,1/21/2022,,30
CUST_1790,Gabriel,Lefebvre,France,Marseille,GABRIEL.LEFEBVRE@HOTMAIL.COM,1/2/2024,None,47
CUST_1791,Alice,Lefebvre,France,Lille,alice.lefebvre@outlook.com,3/21/2023,None,
CUST_1792,Gabriel,Lefebvre,France,Marseille,gabriel.lefebvre@outlook.com,10/26/2021,Silver,67
CUST_1793,Gabriel,Willems,Luxembourg,Luxembourg City,gabriel.willems@yahoo.com,8/25/2025,None,41
CUST_1794,Thomas,Peeters,Belgium,Liège,thomas.peeters@outlook.com,2/15/2025,None,34
CUST_1795,Leon,Wagner,Germany,Stuttgart,leon.wagner@outlook.com,10/20/2024,None,45
CUST_1796,Emma,Weber,Germany,Stuttgart,emma.weber@yahoo.com,1/28/2024,Platinum,31
CUST_1797,Emma,Lefebvre,Luxembourg,Esch-sur-Alzette,emma.lefebvre@hotmail.com,9/16/2023,Gold,32
CUST_1798,Sophie,Visser,Netherlands,Amsterdam,sophie.visser@yahoo.com,10/25/2025,Gold,50
CUST_1799,Emma,Maes,Belgium,Bruges,EMMA.MAES@OUTLOOK.COM,11/25/2022,None,32
CUST_1800,Daan,de Jong,Netherlands,Rotterdam,daan.dejong@hotmail.com,8/29/2024,Silver,67
CUST_1801,Finn,Schneider,Germany,Stuttgart,FINN.SCHNEIDER@HOTMAIL.COM,9/29/2023,Gold,55
CUST_1802,Lars,Maes,Belgium,Liège,lars.maes@gmail.com,8/13/2024,,42
CUST_1803,Emma,de Vries,Netherlands,Amsterdam,emma.devries@icloud.com,,,57
CUST_1804,Emma,Weber,Germany,Cologne,emma.weber@icloud.com,3/23/2025,Silver,65
CUST_1805,Liam,de Jong,Netherlands,Eindhoven,LIAM.DEJONG@HOTMAIL.COM,2/27/2022,,28
CUST_1806,Louis,Martin,France,Paris,louis.martin@icloud.com,9/9/2024,Platinum,
CUST_1807,Marie,De Smet,Belgium,Leuven,marie.desmet@hotmail.com,12/23/2022,Gold,55
CUST_1808,Sofie,Peeters,Belgium,Brussels,sofie.peeters@outlook.com,10/2/2021,,36
CUST_1809,Arthur,Bernard,France,Lille,arthur.bernard@icloud.com,8/23/2024,None,48
CUST_1810,Marie,De Smet,Belgium,Bruges,MARIE.DESMET@OUTLOOK.COM,7/20/2024,Platinum,35
CUST_1811,Thomas,Mertens,Luxembourg,Luxembourg City,thomas.mertens@yahoo.com,,Platinum,27
CUST_1812,Emma,De Smet,Belgium,Leuven,emma.desmethotmail.com,11/15/2022,Gold,32
CUST_1813,Louis,Martin,France,Toulouse,LOUIS.MARTIN@OUTLOOK.COM,12/26/2021,,42
CUST_1814,Emma,Weber,Germany,Hamburg,emma.weber@icloud.com,4/9/2021,Gold,47
CUST_1815,Jules,Laurent,France,Nice,jules.laurent@outlook.com,9/8/2024,,47
CUST_1816,Louis,Michel,France,Lille,louis.michel@yahoo.com,12/18/2024,Platinum,51
CUST_1817,Leon,Schneider,Germany,Frankfurt,leon.schneider@icloud.com,9/18/2022,Platinum,28
CUST_1818,Mia,Wagner,Germany,Berlin,mia.wagnergmail.com,3/24/2024,Platinum,70
CUST_1819,Chloé,Michel,Luxembourg,Luxembourg City,chloé.michel@hotmail.com,10/17/2023,,66
CUST_1820,Louise,Janssens,Belgium,Leuven,louise.janssens@outlook.com,12/9/2024,Gold,45
CUST_1821,Emma,Dubois,Luxembourg,Esch-sur-Alzette,emma.dubois@outlook.com,4/6/2022,Gold,46
CUST_1822,Louise,Janssens,Luxembourg,Esch-sur-Alzette,louise.janssens@hotmail.com,10/22/2024,Silver,57
CUST_1823,Arthur,Laurent,France,Marseille,arthur.laurent@yahoo.com,3/22/2022,,64
CUST_1824,Lars,Willems,Belgium,Bruges,lars.willems@gmail.com,12/26/2022,Gold,45
CUST_1825,Mia,Müller,Germany,Berlin,MIA.MÜLLER@HOTMAIL.COM,11/11/2021,Silver,54
CUST_1826,Noah,Jansen,Netherlands,The Hague,noah.jansen@hotmail.com,1/4/2024,None,29
CUST_1827,Paul,Schmidt,Germany,Hamburg,,8/15/2021,Gold,25
CUST_1828,Finn,Meyer,Germany,Hamburg,finn.meyer@gmail.com,9/24/2024,None,30
CUST_1829,Sophia,Wagner,Germany,Stuttgart,sophia.wagner@outlook.com,10/25/2023,None,70
CUST_1830,Emma,de Jong,Netherlands,Amsterdam,emma.dejong@outlook.com,4/30/2022,None,44
CUST_1831,Sofie,Mertens,Luxembourg,Esch-sur-Alzette,SOFIE.MERTENS@YAHOO.COM,6/18/2024,Gold,55
CUST_1832,Noah,de Jong,Netherlands,Utrecht,noah.dejong@outlook.com,5/23/2025,,67
CUST_1833,Thomas,Jacobs,Luxembourg,Luxembourg City,thomas.jacobs@outlook.com,1/29/2022,Silver,50
CUST_1834,Louise,Peeters,Luxembourg,Luxembourg City,louise.peeters@hotmail.com,4/19/2022,None,50
CUST_1835,Louise,De Smet,Belgium,Brussels,louise.desmet@yahoo.com,12/28/2024,Silver,43
CUST_1836,Daan,de Jong,Netherlands,Amsterdam,daan.dejong@yahoo.com,7/26/2021,None,39
CUST_1837,Alice,Dubois,France,Paris,alice.dubois@gmail.com,9/24/2021,Platinum,70
CUST_1838,Louise,Jacobs,Luxembourg,Esch-sur-Alzette,LOUISE.JACOBS@OUTLOOK.COM,7/13/2024,Silver,30
CUST_1839,Louise,Jacobs,Luxembourg,Esch-sur-Alzette,louise.jacobsgmail.com,1/25/2025,,35
CUST_1840,Daan,Jansen,Netherlands,Rotterdam,daan.jansen@hotmail.com,10/14/2025,Platinum,58
CUST_1841,Chloé,Michel,France,Lille,CHLOÉ.MICHEL@GMAIL.COM,10/29/2023,,33
CUST_1842,Gabriel,Dubois,France,Paris,gabriel.duboisicloud.com,7/27/2025,,66
CUST_1843,Lucas,Maes,Luxembourg,Esch-sur-Alzette,lucas.maes@icloud.com,7/11/2022,Gold,23
CUST_1844,Louise,Dubois,Luxembourg,Luxembourg City,louise.dubois@icloud.com,9/14/2022,Platinum,41
CUST_1845,Noah,Maes,Luxembourg,Luxembourg City,noah.maes@gmail.com,7/23/2022,Silver,40
CUST_1846,Sophie,Bakker,Netherlands,Amsterdam,sophie.bakker@gmail.com,10/27/2022,,68
CUST_1847,Gabriel,Laurent,France,Nice,GABRIEL.LAURENT@YAHOO.COM,8/15/2025,Platinum,69
CUST_1848,Noah,de Jong,Netherlands,Eindhoven,noah.dejong@icloud.com,9/1/2024,,63
CUST_1849,Louise,Lefebvre,Luxembourg,Esch-sur-Alzette,louise.lefebvre@outlook.com,10/24/2025,None,32
CUST_1850,Lucas,de Vries,Netherlands,Rotterdam,lucas.devries@hotmail.com,11/2/2025,None,59
CUST_1851,Noah,de Jong,Netherlands,Utrecht,noah.dejong@outlook.com,1/20/2022,None,27
CUST_1852,Anna,Visser,Netherlands,The Hague,ANNA.VISSER@GMAIL.COM,1/25/2021,None,47
CUST_1853,Emma,Mertens,Belgium,Brussels,emma.mertens@gmail.com,7/8/2024,Silver,23
CUST_1854,Gabriel,Lefebvre,Luxembourg,Luxembourg City,gabriel.lefebvre@outlook.com,7/29/2025,None,44
CUST_1855,Sophie,de Jong,Netherlands,Eindhoven,SOPHIE.DEJONG@YAHOO.COM,7/30/2021,,29
CUST_1856,Paul,Müller,Germany,Munich,paul.müller@gmail.com,8/11/2022,None,66
CUST_1857,Lars,Peeters,Belgium,Brussels,lars.peeters@outlook.com,6/14/2024,Silver,46
CUST_1858,Lucas,Peeters,Belgium,Bruges,lucas.peeters@icloud.com,9/28/2024,Platinum,62
CUST_1859,Emma,Dubois,France,Toulouse,emma.dubois@yahoo.com,6/6/2021,Gold,32
CUST_1860,Gabriel,Laurent,France,Toulouse,GABRIEL.LAURENT@HOTMAIL.COM,1/28/2025,Platinum,28
CUST_1861,Liam,van den Berg,Netherlands,Utrecht,liam.vandenberg@yahoo.com,5/17/2024,Gold,44
CUST_1862,Lucas,van den Berg,Netherlands,Eindhoven,lucas.vandenberg@hotmail.com,4/17/2022,None,60
CUST_1863,Lars,Simon,Luxembourg,Luxembourg City,lars.simon@outlook.com,1/13/2023,Silver,31
CUST_1864,Thomas,Maes,Belgium,Antwerp,thomas.maes@yahoo.com,5/13/2023,Silver,37
CUST_1865,Emma,Visser,Netherlands,Rotterdam,emma.visser@hotmail.com,4/21/2021,,65
CUST_1866,Lars,Mertens,Belgium,Leuven,lars.mertensoutlook.com,6/7/2021,None,
CUST_1867,Liam,van den Berg,Netherlands,Rotterdam,liam.vandenberg@icloud.com,11/22/2022,Silver,64
CUST_1868,Emma,Bernard,France,Paris,emma.bernard@gmail.com,3/23/2023,None,66
CUST_1869,Louis,Dubois,Luxembourg,Esch-sur-Alzette,louis.dubois@outlook.com,12/5/2023,Gold,31
CUST_1870,Ben,Schmidt,Germany,Frankfurt,ben.schmidt@outlook.com,6/8/2021,None,52
CUST_1871,Jules,Lefebvre,France,Toulouse,jules.lefebvreoutlook.com,7/7/2022,Platinum,27
CUST_1872,Gabriel,Janssens,Luxembourg,Luxembourg City,GABRIEL.JANSSENS@YAHOO.COM,1/23/2021,Gold,42
CUST_1873,Louise,Laurent,Luxembourg,Luxembourg City,louise.laurent@outlook.com,2/29/2024,Silver,53
CUST_1874,Thomas,Janssens,Belgium,Ghent,thomas.janssens@gmail.com,10/22/2023,Platinum,48
CUST_1875,Emma,de Vries,Netherlands,The Hague,emma.devries@icloud.com,4/17/2024,,53
CUST_1876,Marie,Peeters,Belgium,Antwerp,marie.peetershotmail.com,4/20/2022,Gold,66
CUST_1877,Julia,van den Berg,Netherlands,Rotterdam,julia.vandenberg@yahoo.com,3/23/2021,None,66
CUST_1878,Sophie,Bakker,Netherlands,Eindhoven,sophie.bakker@gmail.com,7/19/2021,Platinum,32
CUST_1879,Lucas,Martin,Luxembourg,Luxembourg City,lucas.martin@hotmail.com,7/28/2022,Silver,45
CUST_1880,Lucas,De Smet,Belgium,Bruges,lucas.desmet@yahoo.com,6/25/2023,Silver,31
CUST_1881,Chloé,Janssens,Luxembourg,Esch-sur-Alzette,chloé.janssens@yahoo.com,9/22/2021,,55
CUST_1882,Alice,Martin,France,Lille,alice.martin@hotmail.com,10/29/2024,Silver,64
CUST_1883,Daan,Jansen,Netherlands,Amsterdam,daan.jansen@yahoo.com,4/2/2022,Silver,52
CUST_1884,Chloé,Laurent,France,Lille,chloé.laurent@icloud.com,2/7/2025,None,48
CUST_1885,Lucas,de Vries,Netherlands,Amsterdam,lucas.devries@yahoo.com,2/27/2025,None,40
CUST_1886,Lucas,Jacobs,Belgium,Antwerp,LUCAS.JACOBS@OUTLOOK.COM,2/18/2023,None,46
CUST_1887,Hannah,Müller,Germany,Munich,hannah.müller@gmail.com,7/25/2024,Silver,32
CUST_1888,Jules,Martin,France,Marseille,jules.martin@hotmail.com,6/16/2022,Silver,26
CUST_1889,Mia,Wagner,Germany,Hamburg,mia.wagner@outlook.com,1/2/2024,None,33
CUST_1890,Jules,Lefebvre,France,Paris,jules.lefebvre@icloud.com,9/29/2024,Platinum,32
CUST_1891,Louis,Bernard,France,Toulouse,louis.bernard@outlook.com,10/12/2024,Silver,56
CUST_1892,Paul,Meyer,Germany,Frankfurt,paul.meyer@icloud.com,5/11/2023,,33
CUST_1893,Hannah,Schneider,Germany,Munich,hannah.schneider@outlook.com,,Platinum,24
CUST_1894,Emma,Michel,France,Toulouse,emma.michel@hotmail.com,5/23/2023,Silver,44
CUST_1895,Anna,van den Berg,Netherlands,Utrecht,anna.vandenberg@outlook.com,8/7/2022,None,67
CUST_1896,Emma,Martin,France,Paris,emma.martin@gmail.com,10/14/2023,,62
CUST_1897,Lars,Willems,Belgium,Leuven,lars.willems@gmail.com,5/11/2025,Silver,47
CUST_1898,Anna,de Jong,Netherlands,Utrecht,anna.dejong@hotmail.com,2/26/2025,Gold,46
CUST_1899,Emma,Willems,Luxembourg,Esch-sur-Alzette,emma.willems@yahoo.com,5/10/2022,None,
CUST_1900,Sofie,Janssens,Belgium,Antwerp,sofie.janssens@yahoo.com,10/13/2022,None,59
CUST_1901,Lucas,Jansen,Netherlands,Eindhoven,lucas.jansen@hotmail.com,9/21/2021,Gold,47
CUST_1902,Mia,Weber,Germany,Munich,mia.weber@hotmail.com,8/31/2021,Platinum,48
CUST_1903,Thomas,De Smet,Luxembourg,Luxembourg City,thomas.desmet@gmail.com,4/30/2024,,62
CUST_1904,Louise,Janssens,Belgium,Liège,louise.janssens@outlook.com,1/18/2022,Platinum,37
CUST_1905,Sophie,Visser,Netherlands,The Hague,sophie.visser@yahoo.com,7/8/2024,,
CUST_1906,Emma,Jacobs,Belgium,Leuven,emma.jacobs@gmail.com,7/10/2021,Gold,46
CUST_1907,Emma,Fischer,Germany,Berlin,emma.fischerhotmail.com,11/8/2024,None,43
CUST_1908,Liam,de Vries,Netherlands,Amsterdam,liam.devries@outlook.com,8/29/2021,None,45
CUST_1909,Sofie,Maes,Luxembourg,Esch-sur-Alzette,SOFIE.MAES@GMAIL.COM,,Gold,32
CUST_1910,Emma,Bernard,France,Paris,EMMA.BERNARD@YAHOO.COM,9/17/2021,Gold,53
CUST_1911,Thomas,De Smet,Belgium,Leuven,thomas.desmet@yahoo.com,3/31/2023,Gold,39
CUST_1912,Noah,van den Berg,Netherlands,Amsterdam,noah.vandenberg@icloud.com,2/26/2022,None,54
CUST_1913,Finn,Weber,Germany,Stuttgart,finn.weber@yahoo.com,5/30/2023,Platinum,45
CUST_1914,Lars,Peeters,Belgium,Brussels,lars.peeters@icloud.com,8/14/2024,Platinum,56
CUST_1915,Ben,Müller,Germany,Munich,ben.müller@yahoo.com,3/17/2022,Gold,46
CUST_1916,Emma,Martin,France,Marseille,emma.martin@gmail.com,10/21/2022,Silver,58
CUST_1917,Leon,Weber,Germany,Munich,leon.weber@icloud.com,7/12/2025,,27
CUST_1918,Finn,Schneider,Germany,Hamburg,finn.schneider@outlook.com,7/17/2022,None,30
CUST_1919,Julia,Bakker,Netherlands,The Hague,julia.bakker@outlook.com,10/20/2025,None,23
CUST_1920,Gabriel,Lefebvre,France,Toulouse,gabriel.lefebvre@gmail.com,,None,27
CUST_1921,Louise,De Smet,Belgium,Ghent,louise.desmet@yahoo.com,5/6/2025,Silver,62
CUST_1922,Leon,Meyer,Germany,Frankfurt,leon.meyer@hotmail.com,2/5/2023,Silver,29
CUST_1923,Daan,de Jong,Netherlands,Rotterdam,daan.dejong@gmail.com,4/9/2022,Platinum,35
CUST_1924,Sofie,Simon,Luxembourg,Luxembourg City,SOFIE.SIMON@YAHOO.COM,,Platinum,39
CUST_1925,Arthur,Willems,Luxembourg,Luxembourg City,ARTHUR.WILLEMS@OUTLOOK.COM,10/31/2021,None,49
CUST_1926,Noah,Willems,Belgium,Bruges,noah.willems@hotmail.com,4/8/2022,Silver,41
CUST_1927,Louise,Michel,France,Lille,LOUISE.MICHEL@OUTLOOK.COM,3/12/2022,Gold,
CUST_1928,Finn,Schmidt,Germany,Frankfurt,finn.schmidt@gmail.com,11/19/2023,None,42
CUST_1929,Emma,Jansen,Netherlands,Rotterdam,emma.jansen@yahoo.com,2/20/2022,Silver,35
CUST_1930,Jules,Bernard,France,Lille,jules.bernard@yahoo.com,8/3/2023,Silver,70
CUST_1931,Daan,van den Berg,Netherlands,Rotterdam,,6/28/2022,Silver,58
CUST_1932,Jules,Bernard,France,Lyon,jules.bernard@hotmail.com,7/13/2022,None,26
CUST_1933,Hannah,Schneider,Germany,Munich,hannah.schneider@hotmail.com,11/29/2023,Silver,66
CUST_1934,Emma,Jansen,Netherlands,Amsterdam,emma.jansen@gmail.com,12/26/2023,,37
CUST_1935,Finn,Fischer,Germany,Berlin,finn.fischer@outlook.com,2/26/2022,Platinum,36
CUST_1936,Arthur,Michel,France,Paris,arthur.michel@gmail.com,2/22/2025,Gold,67
CUST_1937,Julia,Visser,Netherlands,Amsterdam,julia.visser@outlook.com,1/27/2021,Platinum,50
CUST_1938,Lucas,Maes,Belgium,Brussels,lucas.maes@outlook.com,8/29/2023,Gold,54
CUST_1939,Emma,Müller,Germany,Berlin,emma.müller@icloud.com,10/28/2023,Silver,32
CUST_1940,Marie,Mertens,Belgium,Liège,marie.mertens@yahoo.com,6/12/2022,Platinum,39
CUST_1941,Ben,Wagner,Germany,Hamburg,ben.wagner@yahoo.com,10/22/2025,None,61
CUST_1942,Marie,De Smet,Belgium,Leuven,marie.desmet@gmail.com,10/18/2021,Gold,24
CUST_1943,Alice,De Smet,Luxembourg,Luxembourg City,alice.desmet@gmail.com,7/15/2022,,66
CUST_1944,Paul,Schneider,Germany,Stuttgart,paul.schneider@yahoo.com,7/20/2022,,25
CUST_1945,Gabriel,Lefebvre,Luxembourg,Luxembourg City,gabriel.lefebvre@hotmail.com,12/12/2022,None,23
CUST_1946,Anna,Visser,Netherlands,Rotterdam,anna.visser@icloud.com,9/14/2022,Platinum,27
CUST_1947,Lars,Janssens,Belgium,Antwerp,LARS.JANSSENS@YAHOO.COM,1/11/2021,Silver,65
CUST_1948,Marie,Peeters,Belgium,Ghent,marie.peeters@yahoo.com,2/23/2024,Platinum,28
CUST_1949,Sophie,van den Berg,Netherlands,Eindhoven,SOPHIE.VANDENBERG@GMAIL.COM,5/25/2022,None,63
CUST_1950,Finn,Müller,Germany,Hamburg,finn.müller@yahoo.com,10/23/2022,Gold,31
CUST_1951,Gabriel,Laurent,France,Nice,GABRIEL.LAURENT@OUTLOOK.COM,7/10/2024,None,34
CUST_1952,Emma,Schmidt,Germany,Cologne,emma.schmidt@hotmail.com,1/3/2023,None,50
CUST_1953,Finn,Fischer,Germany,Berlin,,10/15/2021,Gold,42
CUST_1954,Louise,Maes,Luxembourg,Esch-sur-Alzette,louise.maes@gmail.com,1/13/2021,None,56
CUST_1955,Emma,Janssens,Belgium,Ghent,EMMA.JANSSENS@GMAIL.COM,9/14/2023,Silver,26
CUST_1956,Emma,Simon,Luxembourg,Luxembourg City,emma.simon@icloud.com,4/3/2022,Gold,63
CUST_1957,Arthur,Michel,France,Paris,arthur.michel@hotmail.com,11/10/2021,,30
CUST_1958,Noah,Peeters,Belgium,Brussels,,9/7/2021,Gold,53
CUST_1959,Noah,Bakker,Netherlands,The Hague,NOAH.BAKKER@ICLOUD.COM,,Gold,70
CUST_1960,Sophie,van den Berg,Netherlands,The Hague,SOPHIE.VANDENBERG@YAHOO.COM,1/23/2023,None,48
CUST_1961,Lars,Jacobs,Belgium,Bruges,,1/23/2021,,25
CUST_1962,Ben,Schneider,Germany,Munich,ben.schneider@hotmail.com,,,55
CUST_1963,Julia,Visser,Netherlands,Eindhoven,julia.visser@hotmail.com,9/5/2024,None,44
CUST_1964,Noah,Visser,Netherlands,Utrecht,noah.visserhotmail.com,8/25/2023,,34
CUST_1965,Louis,Maes,Luxembourg,Esch-sur-Alzette,louis.maes@icloud.com,4/7/2023,Gold,24
CUST_1966,Emma,Visser,Netherlands,Amsterdam,emma.visser@hotmail.com,4/30/2025,Gold,69
CUST_1967,Lucas,De Smet,Belgium,Bruges,LUCAS.DESMET@HOTMAIL.COM,3/18/2021,None,27
CUST_1968,Louis,Bernard,France,Marseille,louis.bernard@gmail.com,3/21/2024,Platinum,35
CUST_1969,Sophia,Meyer,Germany,Hamburg,sophia.meyer@outlook.com,7/15/2025,,28
CUST_1970,Emma,Peeters,Belgium,Brussels,emma.peeters@outlook.com,1/25/2024,Gold,44
CUST_1971,Chloé,Jacobs,Luxembourg,Luxembourg City,chloé.jacobs@icloud.com,2/19/2024,None,27
CUST_1972,Finn,Wagner,Germany,Berlin,finn.wagnericloud.com,8/30/2021,,26
CUST_1973,Gabriel,Janssens,Luxembourg,Luxembourg City,gabriel.janssens@yahoo.com,5/20/2021,Platinum,33
CUST_1974,Noah,Mertens,Belgium,Leuven,noah.mertens@icloud.com,11/29/2024,None,60
CUST_1975,Louis,Martin,France,Marseille,louis.martin@hotmail.com,10/13/2021,Platinum,69
CUST_1976,Noah,Jacobs,Belgium,Brussels,noah.jacobs@icloud.com,3/14/2021,None,27
CUST_1977,Lucas,Bernard,Luxembourg,Esch-sur-Alzette,LUCAS.BERNARD@OUTLOOK.COM,,Platinum,64
CUST_1978,Sophia,Schneider,Germany,Munich,SOPHIA.SCHNEIDER@GMAIL.COM,2/6/2022,Silver,47
CUST_1979,Chloé,Janssens,Luxembourg,Esch-sur-Alzette,chloé.janssens@hotmail.com,10/10/2021,,30
CUST_1980,Alice,Bernard,France,Marseille,alice.bernard@hotmail.com,1/21/2021,,70
CUST_1981,Emma,Michel,Luxembourg,Luxembourg City,EMMA.MICHEL@OUTLOOK.COM,1/5/2022,Platinum,43
CUST_1982,Lars,Willems,Luxembourg,Luxembourg City,lars.willems@icloud.com,6/6/2021,Gold,57
CUST_1983,Mia,Wagner,Germany,Munich,mia.wagner@hotmail.com,8/23/2022,,38
CUST_1984,Alice,Michel,France,Nice,alice.michel@icloud.com,6/27/2024,Gold,28
CUST_1985,Sophie,de Vries,Netherlands,Eindhoven,sophie.devries@outlook.com,3/15/2021,None,67
CUST_1986,Emma,Müller,Germany,Frankfurt,emma.müller@gmail.com,6/23/2021,None,62
CUST_1987,Ben,Wagner,Germany,Frankfurt,ben.wagner@hotmail.com,9/13/2024,Platinum,26
CUST_1988,Thomas,Janssens,Belgium,Leuven,thomas.janssens@yahoo.com,4/25/2024,Platinum,24
CUST_1989,Alice,Lefebvre,Luxembourg,Esch-sur-Alzette,alice.lefebvre@gmail.com,10/20/2024,None,57
CUST_1990,Leon,Schmidt,Germany,Frankfurt,leon.schmidt@hotmail.com,2/1/2021,Platinum,66
CUST_1991,Noah,Mertens,Belgium,Leuven,noah.mertens@yahoo.com,1/11/2023,,39
CUST_1992,Emma,Maes,Belgium,Leuven,emma.maes@yahoo.com,2/5/2021,Silver,52
CUST_1993,Chloé,Michel,France,Nice,chloé.michel@outlook.com,6/3/2024,None,27
CUST_1994,Noah,de Vries,Netherlands,Utrecht,noah.devries@hotmail.com,6/19/2024,Silver,37
CUST_1995,Lucas,De Smet,Belgium,Leuven,LUCAS.DESMET@HOTMAIL.COM,5/5/2021,Platinum,39
CUST_1996,Thomas,Willems,Belgium,Liège,thomas.willems@gmail.com,6/28/2023,Gold,27
CUST_1997,Julia,Bakker,Netherlands,Utrecht,julia.bakkerhotmail.com,2/20/2021,Platinum,46
CUST_1998,Mia,Fischer,Germany,Hamburg,mia.fischericloud.com,11/4/2021,Silver,24
CUST_1999,Louise,Michel,Luxembourg,Esch-sur-Alzette,louise.michel@icloud.com,12/30/2024,None,36
CUST_2000,Emma,Laurent,Luxembourg,Luxembourg City,emma.laurent@hotmail.com,4/5/2022,,59
CUST_2001,Emma,Wagner,Germany,Cologne,emma.wagner@gmail.com,10/12/2022,Platinum,59
CUST_2002,Julia,Jansen,Netherlands,Utrecht,julia.jansen@outlook.com,5/9/2022,Platinum,49
CUST_2003,Thomas,Willems,Belgium,Leuven,thomas.willems@gmail.com,7/9/2023,,37
CUST_2004,Sophie,van den Berg,Netherlands,Eindhoven,sophie.vandenberg@outlook.com,8/30/2021,,49
CUST_2005,Anna,Visser,Netherlands,Rotterdam,ANNA.VISSER@OUTLOOK.COM,6/24/2022,None,68
CUST_2006,Lucas,Mertens,Belgium,Brussels,,11/21/2023,None,47
CUST_2007,Gabriel,Laurent,France,Lille,gabriel.laurent@icloud.com,8/17/2025,,60
CUST_2008,Noah,Simon,Luxembourg,Luxembourg City,noah.simon@gmail.com,4/18/2023,None,70
CUST_2009,Chloé,Michel,France,Lyon,chloé.michel@outlook.com,11/10/2023,,23
CUST_2010,Louise,Laurent,Luxembourg,Esch-sur-Alzette,louise.laurent@hotmail.com,7/27/2022,Gold,29
CUST_2011,Chloé,Dubois,France,Paris,chloé.dubois@icloud.com,5/24/2023,Platinum,47
CUST_2012,Liam,de Jong,Netherlands,Rotterdam,liam.dejong@hotmail.com,7/23/2021,Silver,33
CUST_2013,Arthur,Laurent,France,Toulouse,arthur.laurent@outlook.com,5/26/2024,Platinum,37
CUST_2014,Emma,Jansen,Netherlands,Eindhoven,EMMA.JANSEN@ICLOUD.COM,1/11/2024,Silver,35
CUST_2015,Ben,Schneider,Germany,Munich,ben.schneider@yahoo.com,12/3/2023,Platinum,52
CUST_2016,Emma,Jacobs,Belgium,Bruges,emma.jacobs@hotmail.com,2/7/2025,Silver,45
CUST_2017,Emma,de Vries,Netherlands,Rotterdam,emma.devries@icloud.com,10/8/2024,Platinum,68
CUST_2018,Louise,Janssens,Belgium,Liège,louise.janssens@icloud.com,7/6/2024,Silver,63
CUST_2019,Liam,Bakker,Netherlands,The Hague,liam.bakker@outlook.com,7/25/2025,Platinum,54
CUST_2020,Sophie,Visser,Netherlands,Amsterdam,sophie.visser@icloud.com,,,58
CUST_2021,Liam,de Jong,Netherlands,The Hague,liam.dejong@yahoo.com,12/16/2022,Gold,65
CUST_2022,Louise,Dubois,France,Lille,louise.dubois@hotmail.com,1/18/2024,Gold,29
CUST_2023,Marie,Jacobs,Belgium,Bruges,marie.jacobs@yahoo.com,10/16/2022,None,45
CUST_2024,Anna,van den Berg,Netherlands,Eindhoven,ANNA.VANDENBERG@HOTMAIL.COM,3/17/2022,Silver,49
CUST_2025,Gabriel,Willems,Luxembourg,Esch-sur-Alzette,gabriel.willems@hotmail.com,4/22/2021,Gold,69
CUST_2026,Louis,Dubois,France,Toulouse,louis.dubois@hotmail.com,5/16/2025,,62
CUST_2027,Gabriel,Simon,France,Nice,GABRIEL.SIMON@GMAIL.COM,5/18/2025,,45
CUST_2028,Sofie,Willems,Belgium,Antwerp,sofie.willems@yahoo.com,3/22/2023,Platinum,37
CUST_2029,Julia,de Vries,Netherlands,The Hague,julia.devries@outlook.com,,Silver,56
CUST_2030,Arthur,Michel,Luxembourg,Esch-sur-Alzette,arthur.michel@gmail.com,5/1/2025,Platinum,25
CUST_2031,Louise,De Smet,Belgium,Bruges,louise.desmet@outlook.com,6/6/2021,None,69
CUST_2032,Sofie,De Smet,Belgium,Leuven,SOFIE.DESMET@ICLOUD.COM,3/13/2023,Platinum,61
CUST_2033,Jules,Simon,France,Lille,jules.simon@gmail.com,9/5/2024,Platinum,47
CUST_2034,Emma,Schmidt,Germany,Frankfurt,emma.schmidt@icloud.com,11/4/2023,None,24
CUST_2035,Mia,Wagner,Germany,Cologne,mia.wagner@gmail.com,,Platinum,51
CUST_2036,Emma,Meyer,Germany,Hamburg,emma.meyer@yahoo.com,2/23/2024,,54
CUST_2037,Emma,Jansen,Netherlands,The Hague,emma.jansen@icloud.com,4/7/2025,Platinum,54
CUST_2038,Leon,Meyer,Germany,Hamburg,leon.meyeroutlook.com,1/12/2021,,36
CUST_2039,Sophia,Schneider,Germany,Stuttgart,sophia.schneider@outlook.com,10/25/2025,Silver,69
CUST_2040,Louise,De Smet,Belgium,Brussels,LOUISE.DESMET@HOTMAIL.COM,9/6/2021,Silver,51
CUST_2041,Louise,Jacobs,Belgium,Antwerp,louise.jacobs@icloud.com,3/29/2023,Silver,
